"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"ESP","slope","global","combined",-0.486708860759494,0.001
1,"ESP","range","global","combined",0.838607594936709,0.001
1,"ESP","variance","global","combined",0.838607594936709,0.001
1,"ESP","mean_lower","global","combined",-0.108227848101266,0.151
1,"ESP","mean_upper","global","combined",-0.237341772151899,0.002
1,"CEV","min","global","combined",-0.305696202531646,0.001
1,"CEV","max","global","combined",-0.0455696202531646,0.555
1,"CEV","mean","global","combined",-0.187341772151899,0.019
1,"CEV","median","global","combined",-0.187341772151899,0.018
1,"CEV","slope","global","combined",-0.486708860759494,0.001
1,"CEV","range","global","combined",0.838607594936709,0.001
1,"CEV","variance","global","combined",0.838607594936709,0.001
1,"CEV","mean_lower","global","combined",-0.108227848101266,0.158
1,"CEV","mean_upper","global","combined",-0.237341772151899,0.003
1,"PFI","min","global","combined",-0.305696202531646,0.001
1,"PFI","max","global","combined",-0.0455696202531646,0.554
1,"PFI","mean","global","combined",-0.187341772151899,0.017
1,"PFI","median","global","combined",-0.187341772151899,0.018
1,"PFI","slope","global","combined",-0.486708860759494,0.001
1,"PFI","range","global","combined",0.838607594936709,0.001
1,"PFI","variance","global","combined",0.838607594936709,0.001
1,"PFI","mean_lower","global","combined",-0.108227848101266,0.162
1,"PFI","mean_upper","global","combined",-0.237341772151899,0.001
1,"APC","min","global","combined",-0.144303797468354,0.066
1,"APC","max","global","combined",0.115822784810127,0.128
1,"APC","mean","global","combined",-0.0259493670886076,0.746
1,"APC","median","global","combined",-0.0259493670886076,0.718
1,"APC","slope","global","combined",-0.560759493670886,0.001
1,"APC","range","global","combined",1,0.001
1,"APC","variance","global","combined",1,0.001
1,"APC","mean_lower","global","combined",0.0455696202531646,0.533
1,"APC","mean_upper","global","combined",-0.0784810126582278,0.294
1,"SI","min","global","combined",-0.243037974683544,0.002
1,"SI","max","global","combined",0.0170886075949367,0.835
1,"SI","mean","global","combined",-0.124683544303797,0.099
1,"SI","median","global","combined",-0.124683544303797,0.106
1,"SI","slope","global","combined",-0.516455696202532,0.001
1,"SI","range","global","combined",0.90126582278481,0.001
1,"SI","variance","global","combined",0.90126582278481,0.001
1,"SI","mean_lower","global","combined",-0.0455696202531646,0.566
1,"SI","mean_upper","global","combined",-0.177215189873418,0.035
1,"RSI","min","global","combined",0.305696202531646,0.001
1,"RSI","max","global","combined",0.0455696202531646,0.561
1,"RSI","mean","global","combined",0.187341772151899,0.015
1,"RSI","median","global","combined",0.187341772151899,0.017
1,"RSI","slope","global","combined",0.486708860759494,0.001
1,"RSI","range","global","combined",-0.838607594936709,0.001
1,"RSI","variance","global","combined",-0.838607594936709,0.001
1,"RSI","mean_lower","global","combined",0.108227848101266,0.175
1,"RSI","mean_upper","global","combined",0.237341772151899,0.002
1,"EVS","min","global","combined",-0.144303797468354,0.065
1,"EVS","max","global","combined",0.115822784810127,0.122
1,"EVS","mean","global","combined",-0.0259493670886076,0.759
1,"EVS","median","global","combined",-0.0259493670886076,0.715
1,"EVS","slope","global","combined",-0.560759493670886,0.001
1,"EVS","range","global","combined",1,0.001
1,"EVS","variance","global","combined",1,0.001
1,"EVS","mean_lower","global","combined",0.0455696202531646,0.563
1,"EVS","mean_upper","global","combined",-0.0784810126582278,0.3
1,"CV_t","min","local","linear",-0.326315789473684,0.049
1,"CV_t","max","local","linear",-0.0947368421052632,0.583
1,"CV_t","mean","local","linear",-0.189473684210526,0.25
1,"CV_t","median","local","linear",-0.189473684210526,0.239
1,"CV_t","slope","local","linear",0.105263157894737,0.539
1,"CV_t","range","local","linear",0.631578947368421,0.001
1,"CV_t","variance","local","linear",0.631578947368421,0.001
1,"CV_t","mean_lower","local","linear",-0.210526315789474,0.205
1,"CV_t","mean_upper","local","linear",-0.147368421052632,0.407
1,"CV_t","min","local","gaussian",-0.442105263157895,0.003
1,"CV_t","max","local","gaussian",-0.442105263157895,0.012
1,"CV_t","mean","local","gaussian",-0.442105263157895,0.011
1,"CV_t","median","local","gaussian",-0.442105263157895,0.01
1,"CV_t","slope","local","gaussian",-0.589473684210526,0.001
1,"CV_t","range","local","gaussian",0.589473684210526,0.001
1,"CV_t","variance","local","gaussian",0.589473684210526,0.001
1,"CV_t","mean_lower","local","gaussian",-0.442105263157895,0.006
1,"CV_t","mean_upper","local","gaussian",-0.442105263157895,0.01
1,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001
1,"CV_t","max","local","sinusoidal",-0.410526315789474,0.016
1,"CV_t","mean","local","sinusoidal",-0.536842105263158,0.001
1,"CV_t","median","local","sinusoidal",-0.536842105263158,0.001
1,"CV_t","slope","local","sinusoidal",-0.6,0.001
1,"CV_t","range","local","sinusoidal",0.6,0.001
1,"CV_t","variance","local","sinusoidal",0.6,0.001
1,"CV_t","mean_lower","local","sinusoidal",-0.410526315789474,0.019
1,"CV_t","mean_upper","local","sinusoidal",-0.589473684210526,0.001
1,"CV_t","min","local","wave",-0.557894736842105,0.002
1,"CV_t","max","local","wave",-0.515789473684211,0.001
1,"CV_t","mean","local","wave",-0.536842105263158,0.001
1,"CV_t","median","local","wave",-0.536842105263158,0.001
1,"CV_t","slope","local","wave",-0.610526315789474,0.001
1,"CV_t","range","local","wave",0.610526315789474,0.002
1,"CV_t","variance","local","wave",0.610526315789474,0.001
1,"CV_t","mean_lower","local","wave",-0.515789473684211,0.003
1,"CV_t","mean_upper","local","wave",-0.557894736842105,0.002
1,"RN","min","local","linear",0.231578947368421,0.177
1,"RN","max","local","linear",0.252631578947368,0.119
1,"RN","mean","local","linear",0.221052631578947,0.174
1,"RN","median","local","linear",0.221052631578947,0.186
1,"RN","slope","local","linear",1,0.001
1,"RN","range","local","linear",0.263157894736842,0.108
1,"RN","variance","local","linear",0.263157894736842,0.114
1,"RN","mean_lower","local","linear",0.0315789473684211,0.87
1,"RN","mean_upper","local","linear",0.452631578947368,0.007
1,"RN","min","local","gaussian",0.0315789473684211,0.851
1,"RN","max","local","gaussian",0.0315789473684211,0.885
1,"RN","mean","local","gaussian",0.0315789473684211,0.89
1,"RN","median","local","gaussian",0.0315789473684211,0.873
1,"RN","slope","local","gaussian",1,0.001
1,"RN","range","local","gaussian",-1,0.001
1,"RN","variance","local","gaussian",-1,0.001
1,"RN","mean_lower","local","gaussian",0.0315789473684211,0.861
1,"RN","mean_upper","local","gaussian",0.0315789473684211,0.892
1,"RN","min","local","sinusoidal",0.189473684210526,0.273
1,"RN","max","local","sinusoidal",0.0105263157894737,0.977
1,"RN","mean","local","sinusoidal",0.136842105263158,0.427
