"","CV_t","RN","RNN","D_slope","RC","gPi","PPF","PPi","PImd","PILSM","RTR","PIR","RDPI","ESPI","ESPIID","PSI","RPI","PQ","PR","NRW","ESP","CEV","PFI","APC","SI","RSI","EVS","min","max","mean","median","slope","range","variance","mean_lower","mean_upper"
"1",0.12224462804814,3.25360633827906,2.53274744895979,9.54650961530981,1.21376094150472,0.12224462804814,17.5480296691061,0.244516777118773,0.244516777118773,0.244516777118773,0.244516777118773,0.28588890762697,0.0790061843116582,3.18216987176994,3.24170026052754,0.235094628057326,0.0790061843116582,3.18216987176994,9.54650961530981,9.54650961530981,0.38624033426017,12.224462804814,0.152536943602748,3.18216987176994,0.520115226068515,0.87775537195186,10.8615253168443,29.4958404753452,39.0423500906551,34.8048687818186,35.340642280637,3.25360633827906,9.54650961530981,18.1025421947405,31.4441077437758,38.1656298198613
"2",0.0861346384033222,-1.6813014915769,1.30879756829354,4.93316006510589,1.14600813306898,0.086134638403322,10.224368643022,0.174508753369716,0.174508753369716,0.174508753369716,-0.174508753369716,0.211399883502186,0.0545013755732385,1.64438668836863,1.67514902437553,0.372953210648419,0.0545013755732385,1.64438668836863,4.93316006510589,4.93316006510589,0.272148331255724,8.61346384033222,0.107478869952442,1.64438668836863,0.189377427111905,0.913865361596678,2.90036065115763,23.3356801497712,28.268840214877,25.525399158262,25.2485381342,-1.6813014915769,4.93316006510589,4.83393441859605,27.2620728546514,23.7887254618727
"3",0.204135916158093,2.67987878137175,2.0861331831038,7.86311738246801,1.38448760209876,0.204135916158093,32.2269000807867,0.380642210913238,0.380642210913238,0.380642210913238,0.380642210913238,0.491327511204557,0.133556375309893,2.62103912748934,2.67007217239135,0.271748081774376,0.133556375309893,2.62103912748934,7.86311738246801,7.86311738246801,0.644981507574781,20.4135916158093,0.254720957701634,2.62103912748934,0.715384211584294,0.795864083841907,7.36870394577266,12.7943850096151,20.6575023920831,17.1672411049672,17.6085385090853,2.67987878137175,7.86311738246801,12.2811732429544,14.3991028427718,19.9353793671626
"4",0.137572772095721,3.48506779189512,2.71292702363095,10.2256480121474,1.24383198382199,0.137572772095721,20.0814606525241,0.271481873132493,0.271481873132493,0.271481873132493,0.271481873132493,0.323451831583183,0.0891007131334142,3.40854933738245,3.47231471614301,0.222962070229369,0.0891007131334142,3.40854933738245,10.2256480121474,10.2256480121474,0.434670662652141,13.7572772095721,0.17166341387349,3.40854933738245,0.62697250757226,0.862427227904279,12.4618715036791,27.4403953746863,37.6660433868336,33.127107789605,33.70099619845,3.48506779189512,10.2256480121474,20.7697858394652,29.5272623159408,36.7269532632691
"5",0.145503143803868,-1.96255122451535,1.52773448614974,5.75838383241029,1.25971287949639,0.145503143803868,16.5267122152011,0.276306955313095,0.276306955313095,0.276306955313095,-0.276306955313095,0.381801313888039,0.0917385942886634,1.9194612774701,1.95536956667447,0.337546906100702,0.0917385942886634,1.9194612774701,5.75838383241029,5.75838383241029,0.459727219069127,14.5503143803868,0.181558937965706,1.9194612774701,0.373420500616845,0.854496856196132,3.95187145981024,15.0821477636374,20.8405315960477,17.6381650770032,17.3149904741638,-1.96255122451535,5.75838383241029,6.58645243301706,19.6653512220864,15.6109789319199
"6",0.0225144721522201,-0.294786168890224,0.229474263208026,0.864941453630003,1.03621200847089,0.02251447215222,2.81413138272944,0.0491364700873262,0.0491364700873262,0.049136470087326,-0.0491364700873262,0.0516756280386932,0.014317711155344,0.288313817876668,0.293707443721299,0.772328299472886,0.014317711155344,0.288313817876668,0.864941453630003,0.864941453630003,0.0711360277225456,2.25144721522201,0.0280935761657879,0.288313817876668,0.00867907919397179,0.97748552784778,0.0891610170616827,16.7378992081598,17.6028406617898,17.1218273023731,17.0732846697714,-0.294786168890224,0.864941453630003,0.148601695102805,17.4263219977837,16.8173326069625
"7",0.00482664824452789,0.0891191826679446,0.0693742140528794,0.261487422199362,1.0076542460839,0.00482664824452783,0.617791539875932,0.0107779901433635,0.0107779901433635,0.0107779901433634,0.0107779901433635,0.010847182263405,0.00307724404631544,0.0871624740664541,0.0887930645676971,0.918173158561366,0.00307724404631544,0.0871624740664541,0.261487422199362,0.261487422199362,0.0152501280513411,0.482664824452789,0.00602269549853696,0.0871624740664541,0.000562498829633486,0.995173351755472,0.00814897898116486,23.9997541192369,24.2612415414363,24.1451731448478,24.159848459359,0.0891191826679446,0.261487422199362,0.0135816316352748,24.0531188992776,24.237227390418
"8",0.222811806206574,2.0589406145008,1.60276814302458,6.0412030006311,1.4271765647133,0.222811806206574,36.0246533783012,0.409141874577409,0.409141874577409,0.409141874577409,0.409141874577409,0.539868415110458,0.146231898279903,2.0137343335437,2.05140623434129,0.326910563500165,0.146231898279903,2.0137343335437,6.0412030006311,6.0412030006311,0.70398927037063,22.2811806206574,0.278024748081155,2.0137343335437,0.599910963122538,0.777188193793426,4.34959127729147,8.72434258638779,14.7655455870189,12.0839911938816,12.4230383010599,2.0589406145008,6.0412030006311,7.24931879548579,9.95724115794516,14.2107412298181
"9",0.0342857167222918,-0.530570388158011,0.413018865033131,1.55676341435584,1.05567174689591,0.0342857167222919,4.24312438655635,0.073772524128776,0.073772524128776,0.0737725241287762,-0.073772524128776,0.0796483866551081,0.0217811361955879,0.518921138118613,0.528628846484777,0.653351200138835,0.0217811361955879,0.518921138118613,1.55676341435584,1.55676341435584,0.108328086874726,3.42857167222918,0.0427817444541491,0.518921138118613,0.0237881692127413,0.965714283277708,0.288833008220083,19.545448184618,21.1022115989739,20.2364605165005,20.149091141205,-0.530570388158011,1.55676341435584,0.481388347033472,20.7845047797176,19.6884162532834
"10",0.0900456651638793,1.78475499101112,1.3893302325236,5.23670626105057,1.15314542347588,0.0900456651638795,12.4974750236989,0.185412167502542,0.185412167502542,0.185412167502543,0.185412167502542,0.208265969544998,0.0579533595250245,1.74556875368352,1.77822395145652,0.359098018758523,0.0579533595250245,1.74556875368352,5.23670626105057,5.23670626105057,0.284505490072577,9.00456651638793,0.112359052238808,1.74556875368352,0.210158129530585,0.909954334836121,3.26827068251737,23.0068892461255,28.243595507176,25.9191391566077,26.2130359365646,1.78475499101112,5.23670626105057,5.44711780419561,24.0756048096052,27.7626735036102
"11",0.06098331195967,0.820027719379499,0.638344931253572,2.4060693562632,1.10121609433512,0.06098331195967,8.2229450959002,0.128996630511149,0.128996630511149,0.128996630511149,0.128996630511149,0.139658879963193,0.039112475034946,0.8020231187544,0.817026952608649,0.549442181210806,0.039112475034946,0.8020231187544,2.4060693562632,2.4060693562632,0.19268098051981,6.098331195967,0.0760950249154323,0.8020231187544,0.0653949660656437,0.93901668804033,0.689950405308885,16.2461182763064,18.6521876325696,17.5841874591262,17.7192219638144,0.820027719379499,2.4060693562632,1.14991734218147,16.7371528388091,18.4312220794434
"12",0.0860395635004151,1.72528689778131,1.34303770485976,5.06221904139426,1.14583521854366,0.0860395635004152,11.8930211565099,0.177814311294846,0.177814311294846,0.177814311294846,0.177814311294846,0.198727841359022,0.0553475688591889,1.68740634713142,1.71897347267299,0.366933844951925,0.0553475688591889,1.68740634713142,5.06221904139426,5.06221904139426,0.271847935542105,8.60395635004151,0.107360235413368,1.68740634713142,0.194117326545169,0.913960436499585,3.05410143000295,23.4069126304668,28.469131671861,26.2221262810381,26.5062304109122,1.72528689778131,5.06221904139426,5.09016905000492,24.4400185572819,28.0042340047942
"13",0.0502568682658211,-1.00558526330203,0.782790923528523,2.95051963483829,1.08267709577464,0.050256868265821,6.13818801329954,0.106109741424302,0.106109741424302,0.106109741424302,-0.106109741424302,0.118705557428688,0.0318852074613775,0.983506544946096,1.00190547690937,0.498607572711012,0.0318852074613775,0.983506544946096,2.95051963483829,2.95051963483829,0.158790041802212,5.02568682658211,0.0627105599871055,0.983506544946096,0.0660874661887655,0.949743131734179,1.0375250911992,24.8557834927889,27.8063031276272,26.1654529225385,25.9998625348691,-1.00558526330203,2.95051963483829,1.729208485332,27.2041562633745,25.1267495817026
"14",0.0522589839324599,0.472661780731238,0.367940308353674,1.38685193148686,1.08611257003247,0.05225898393246,6.98760092877386,0.111455239005545,0.111455239005545,0.111455239005545,0.111455239005545,0.119326402879539,0.0334837927248791,0.462283977162288,0.470932146803079,0.679042542615222,0.0334837927248791,0.462283977162288,1.38685193148686,1.38685193148686,0.165115864348832,5.22589839324599,0.0652088015000822,0.462283977162288,0.0323010192892737,0.94774101606754,0.229224894537472,11.0562772014368,12.4431291329237,11.8275366939474,11.9053702207145,0.472661780731238,1.38685193148686,0.382041490895786,11.3393082078627,12.315765180032
"15",0.307530559348876,-2.70583847515405,2.10634132796429,7.93928654386518,1.64171480253762,0.307530559348876,31.4975258773008,0.498665811021358,0.498665811021358,0.498665811021358,-0.498665811021358,0.994677446669415,0.19310029700204,2.64642884795506,2.69593687062088,0.269844464809932,0.19310029700204,2.64642884795506,7.93928654386518,7.93928654386518,0.971664014482097,30.7530559348876,0.383736875284596,2.64642884795506,1.08816543032698,0.692469440651124,7.51215505903584,7.98176994004352,15.9210564839087,11.5058410079837,11.0602688039912,-2.70583847515405,7.93928654386518,12.5202584317264,14.3007939239362,8.71088809203114
