"","CV_t","RN","RNN","D_slope","RC","gPi","PPF","PPi","PImd","PILSM","RTR","PIR","RDPI","ESPI","ESPIID","PSI","RPI","PQ","PR","NRW","ESP","CEV","PFI","APC","SI","RSI","EVS","min","max","mean","median","slope","range","variance","mean_lower","mean_upper"
"1",0.0828753475011916,0.194826726843058,0.194826726843064,7.69565571030077,1.15300322638171,0.0828753475011917,10.4391908799353,0.244516777118773,0.244516777118773,0.244516777118777,0.199605532341855,0.32153233709097,0.0484222458253778,0.194826726843057,0.194826726843057,0.836941438899828,0.0484222458253779,0.194826726843057,9.54650961530981,9.54650961530981,3.55325120991203,8.28753475011916,0.139287447428552,0.194826726843057,0.23537122297862,0.917124652498808,0.0379574534923793,29.4958404753452,39.0423500906551,34.2690952830001,34.2690952830002,0.194826726843058,9.54650961530981,8.0659588671306,31.8337611974619,36.7044293685384
"2",0.0568788548492928,-0.100676736022569,0.10067673602257,3.97673107289148,1.10254802841686,0.0568788548492928,6.33316569898235,0.174508753369716,0.174508753369716,0.174508753369717,-0.142456125199768,0.175132470699027,0.0331973802244425,0.100676736022569,0.100676736022569,0.908531966991165,0.0331973802244425,0.100676736022569,4.93316006510589,4.93316006510589,2.43866078279496,5.68788548492928,0.0955955026855624,0.100676736022569,0.0834755786785336,0.943121145150707,0.0101358051761581,23.3356801497712,28.268840214877,25.8022601823241,25.8022601823241,-0.100676736022569,4.93316006510589,2.15385859993359,27.0607193826062,24.543800982042
"3",0.139858065070826,0.160471783315674,0.160471783315674,6.33863544096911,1.27253953359339,0.139858065070826,18.7260726279638,0.380642210913238,0.380642210913238,0.380642210913239,0.310728335439378,0.606962894932099,0.0820268481579376,0.160471783315674,0.160471783315674,0.861718496198867,0.0820268481579375,0.160471783315674,7.86311738246801,7.86311738246801,5.99636507010391,13.9858065070826,0.235057510748074,0.160471783315674,0.327164114711872,0.860141934929174,0.0257511932405125,12.7943850096151,20.6575023920831,16.7259437008491,16.7259437008491,0.160471783315674,7.86311738246801,5.47212856360891,14.7200464094032,18.731840992295
"4",0.0934502099705555,0.208686694125456,0.208686694125457,8.24312441795551,1.17422711048063,0.0934502099705555,11.8988463804429,0.271481873132493,0.271481873132493,0.271481873132494,0.221617855618362,0.369836799163829,0.0546311374023437,0.208686694125456,0.208686694125456,0.827344261221928,0.0546311374023437,0.208686694125456,10.2256480121474,10.2256480121474,4.00664469780516,9.34502099705555,0.157060472153963,0.208686694125456,0.284285368416884,0.906549790029444,0.0435501363050117,27.4403953746863,37.6660433868336,32.5532193807599,32.5532193807599,0.208686694125456,10.2256480121474,9.25440396481498,29.9446357041917,35.1618030573281
"5",0.0953773542296629,-0.117518037396128,0.117518037396129,4.64196247714707,1.178140071191,0.0953773542296631,10.319309135363,0.276306955313095,0.276306955313095,0.276306955313097,-0.225556698214772,0.277873863090065,0.0557637820269991,0.117518037396128,0.117518037396128,0.894840142652237,0.0557637820269991,0.117518037396128,5.75838383241029,5.75838383241029,4.08927032625577,9.53773542296629,0.160299396789226,0.117518037396128,0.163391427862093,0.904622645770337,0.0138104891134378,15.0821477636374,20.8405315960477,17.9613396798425,17.9613396798425,-0.117518037396128,5.75838383241029,2.93472893660554,19.4303151472941,16.4923642123909
"6",0.014986162823806,-0.0176518664006123,0.0176518664006119,0.697248722824185,1.02603562880266,0.014986162823806,1.7256661705535,0.0491364700873262,0.0491364700873262,0.049136470087326,-0.0401114041529192,0.0491857928677336,0.00873893584380134,0.0176518664006123,0.0176518664006123,0.982654317273503,0.00873893584380133,0.0176518664006123,0.864941453630003,0.864941453630003,0.6425264302495,1.4986162823806,0.0251870360657804,0.0176518664006123,0.00385620883991302,0.985013837176194,0.000311588387425066,16.7378992081598,17.6028406617898,17.1703699349748,17.1703699349748,-0.0176518664006123,0.864941453630003,0.0662125323278265,17.3910182649824,16.9497216049671
"7",0.00322379864978419,0.00533647800406855,0.00533647800406894,0.210790881160708,1.00554409508294,0.00322379864978417,0.377000197845956,0.0107779901433635,0.0107779901433635,0.0107779901433635,0.00879835930070483,0.0108929987637462,0.0018797872213944,0.00533647800406862,0.00533647800406856,0.994691848827904,0.00187978722139441,0.00533647800406862,0.261487422199362,0.261487422199362,0.138219226805579,0.322379864978419,0.00541819369077887,0.00533647800406862,0.000250785313619695,0.996776201350216,2.84779974879074e-05,23.9997541192369,24.2612415414363,24.1304978303366,24.1304978303366,0.00533647800406855,0.261487422199362,0.00605157446618033,24.0637918552857,24.1972038053875
"8",0.153022700851196,0.123289857155737,0.123289857155736,4.8699493576516,1.30206786923061,0.153022700851196,20.8028514272294,0.409141874577409,0.409141874577409,0.409141874577409,0.333993367001967,0.682804472177143,0.0898527294843457,0.123289857155737,0.123289857155737,0.890242170023758,0.0898527294843457,0.123289857155737,6.0412030006311,6.0412030006311,6.56079417266636,15.3022700851196,0.257183131568521,0.123289857155737,0.275018987967917,0.846977299148804,0.015200388877482,8.72434258638779,14.7655455870189,11.7449440867033,11.7449440867033,0.123289857155737,6.0412030006311,3.23008263646492,10.2038208722566,13.2860673011501
"9",0.0227876978602291,-0.0317706819256294,0.0317706819256297,1.25494193606236,1.03985944451019,0.0227876978602292,2.60712800743363,0.073772524128776,0.073772524128776,0.0737725241287767,-0.0602224686765518,0.0738837606903731,0.0132894240105823,0.0317706819256294,0.0317706819256294,0.96920761320109,0.0132894240105824,0.0317706819256294,1.55676341435584,1.55676341435584,0.977014485421067,2.27876978602291,0.0382989678285059,0.0317706819256294,0.0105537415940354,0.977212302139771,0.00100937623001951,19.545448184618,21.1022115989739,20.323829891796,20.323829891796,-0.0317706819256294,1.55676341435584,0.214492448879146,20.7209634158663,19.9266963677256
"10",0.0607958058340243,0.106871556347971,0.10687155634797,4.22142647574485,1.1099983794232,0.0607958058340242,7.49301696573445,0.185412167502542,0.185412167502542,0.185412167502542,0.151356871430647,0.226562276290849,0.0354883373568316,0.106871556347971,0.106871556347971,0.903447192463248,0.0354883373568315,0.106871556347971,5.23670626105057,5.23670626105057,2.60659867078346,6.07958058340243,0.102178667894712,0.106871556347971,0.0947142272852015,0.939204194165976,0.0114215295562375,23.0068892461255,28.243595507176,25.6252423766507,25.6252423766507,0.106871556347971,5.23670626105057,2.42707503070048,24.2893479223011,26.9611368310004
